review_id,order_id,customer_id,restaurant_id,courier_id,rating,language,review_text,review_date
2335,2335,387,24,46,2,en,Wrong items in the bag - we ordered Diavola and got something else entirely. Refund requested.,2022-04-01
2336,2336,253,26,70,4,en,The Dish from Lang PLC was excellent and the courier was friendly and quick. Will order again!,2023-08-02
2337,2337,80,36,12,5,en,"Best Falafel Bowl in the area, hands down. Sanders LLC never disappoints.",2023-05-08
2338,2338,117,16,8,4,en,"Five stars. Nelson, Graham and Fields nailed the Classic Cheeseburger again, still hot and packed carefully.",2024-01-20
2339,2339,330,45,29,5,en,The Double Beef Burger from Tran Group was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.,2022-02-19
2340,2340,487,10,18,1,en,"Disappointed with Miles Group - the Dish arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2022-12-18
2341,2341,344,26,3,2,en,Order was late and the courier never called when they couldn't find our building. Dish was barely warm.,2024-04-20
2342,2342,343,46,90,3,en,"The Classic Cheeseburger from Smith Group was fine, nothing special. Delivery was on time at least.",2023-08-27
2343,2343,302,3,27,5,en,"Best Fettuccine Alfredo in the area, hands down. Garcia, Pena and Adams never disappoints.",2023-10-04
2344,2344,360,6,75,1,en,Order was late and the courier never called when they couldn't find our building. Caprese Salad was barely warm.,2023-07-16
2345,2345,109,10,69,2,en,Miles Group used to be reliable but the last few orders have been late and the Dish portion has shrunk.,2024-10-01
2346,2346,285,24,66,1,en,"Bell, Williamson and Duncan used to be reliable but the last few orders have been late and the Waldorf Salad portion has shrunk. Courier was rude when we asked about the delay.",2022-06-27
2347,2347,132,22,26,3,en,"Sanders, Smith and Smith got the order right this time, Tagliatelle al Ragù was okay, packaging could be better.",2024-09-11
2348,2348,334,19,58,4,en,Really happy with this order - Lentil Soup was fresh and the courier kept us updated the whole way.,2023-05-07
2349,2349,105,12,15,2,en,"Cruz, Jackson and Kane used to be reliable but the last few orders have been late and the Dish portion has shrunk.",2023-03-03
2350,2350,478,14,26,4,en,Really happy with this order - order was fresh and the courier kept us updated the whole way.,2024-03-20
2351,2351,346,14,76,2,en,The order from Jensen-Watkins was soggy by the time it got to us. Not ordering from here again. Courier was rude when we asked about the delay.,2023-02-01
2352,2352,321,15,73,1,en,Cooper and Sons used to be reliable but the last few orders have been late and the Bacon Burger portion has shrunk. Courier was rude when we asked about the delay.,2022-08-29
2353,2353,7,14,24,4,en,"Five stars. Jensen-Watkins nailed the order again, still hot and packed carefully.",2022-08-15
2354,2354,168,30,51,2,en,"Rodriguez, James and Frank used to be reliable but the last few orders have been late and the Dish portion has shrunk.",2024-04-09
2355,2355,288,39,37,4,en,"Best Veggie Burger in the area, hands down. Meyer-Carrillo never disappoints.",2024-07-28
2356,2356,316,7,1,4,en,Really happy with this order - Tiramisu was fresh and the courier kept us updated the whole way.,2023-11-13
2357,2357,477,1,39,1,en,Order was late and the courier never called when they couldn't find our building. Lasagna was barely warm.,2023-02-25
2358,2358,28,24,28,2,en,"Bell, Williamson and Duncan used to be reliable but the last few orders have been late and the Waldorf Salad portion has shrunk.",2022-07-30
2359,2359,449,24,10,2,en,"The Diavola from Bell, Williamson and Duncan was soggy by the time it got to us. Not ordering from here again.",2023-04-06
2360,2360,395,3,16,2,en,Order was late and the courier never called when they couldn't find our building. Pepperoni was barely warm.,2022-06-08
2361,2361,62,41,96,3,en,Average experience. Lasagna was decent but a bit pricey for the portion size.,2024-05-18
2362,2362,8,8,12,5,en,"Best order in the area, hands down. Bell-Jimenez never disappoints.",2023-05-16
2363,2363,12,45,73,3,en,Average experience. Cheesecake was decent but a bit pricey for the portion size.,2022-03-12
2364,2364,34,26,87,1,en,Order was late and the courier never called when they couldn't find our building. Fettuccine Alfredo was barely warm. Courier was rude when we asked about the delay.,2022-02-03
2365,2365,426,30,53,5,en,"Best Dish in the area, hands down. Rodriguez, James and Frank never disappoints.",2024-12-02
2366,2366,33,50,36,1,en,"Order was late and the courier never called when they couldn't find our building. Dish was barely warm. Had to track down the courier ourselves, no updates on the app.",2022-11-07
2367,2367,411,18,4,2,en,"Hensley, Johnson and Adams used to be reliable but the last few orders have been late and the Cobb Salad portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2022-10-29
2368,2368,354,29,1,5,en,"Five stars. Cooper, Ross and Perkins nailed the Dish again, still hot and packed carefully.",2022-02-20
2369,2369,488,45,63,3,en,"The Double Beef Burger from Tran Group was fine, nothing special. Delivery was on time at least.",2024-02-24
2370,2370,187,6,77,3,en,"Delivery took about as long as the app estimated. Caprese Salad tasted fine, would order again if nothing closer is open.",2023-05-19
2371,2371,84,24,85,5,en,"The Diavola from Bell, Williamson and Duncan was excellent and the courier was friendly and quick. Will order again!",2024-03-06
2372,2372,165,48,82,5,en,"Best Dish in the area, hands down. Williams LLC never disappoints. Courier was polite and on time.",2023-03-24
2373,2373,240,23,99,5,en,"Five stars. Ellis, Parks and Jimenez nailed the Tiramisu again, still hot and packed carefully.",2022-06-11
2374,2374,278,27,47,4,en,Fast delivery and the Grilled Vegetable Skewers arrived perfectly hot. Great job Rodriguez-Murray!,2022-04-05
2375,2375,171,23,83,4,en,"Five stars. Ellis, Parks and Jimenez nailed the Bacon Burger again, still hot and packed carefully.",2023-05-12
2376,2376,85,3,44,2,en,"Garcia, Pena and Adams used to be reliable but the last few orders have been late and the Falafel Bowl portion has shrunk.",2024-10-05
2377,2377,175,35,81,4,en,The Caprese Salad from Ross Group was excellent and the courier was friendly and quick. Will order again!,2024-07-23
2378,2378,423,45,51,5,en,"Five stars. Tran Group nailed the Waldorf Salad again, still hot and packed carefully.",2024-06-24
2379,2379,279,3,67,2,en,"Disappointed with Garcia, Pena and Adams - the Pepperoni arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.",2023-09-25
2380,2380,341,11,95,5,en,The Tofu Stir-Fry from Dominguez-Short was excellent and the courier was friendly and quick. Will order again!,2024-01-22
2381,2381,60,21,94,3,en,"Delivery took about as long as the app estimated. Crème Brûlée tasted fine, would order again if nothing closer is open.",2023-08-26
2382,2382,337,26,29,4,en,"Best Dish in the area, hands down. Lang PLC never disappoints. Delivery driver even called ahead, nice touch.",2023-01-20
2383,2383,385,7,29,5,en,"Fast delivery and the Panna Cotta arrived perfectly hot. Great job Castaneda, Day and Weaver!",2023-12-07
2384,2384,459,49,25,3,en,"The Ravioli Ricotta e Spinaci from Myers, Shelton and Garcia was fine, nothing special. Delivery was on time at least.",2022-01-01
2385,2385,254,10,10,3,en,Average experience. Dish was decent but a bit pricey for the portion size.,2024-11-07
2386,2386,156,14,70,1,en,The order from Jensen-Watkins was soggy by the time it got to us. Not ordering from here again.,2022-04-16
2387,2387,9,2,38,5,en,"Five stars. Jackson, Walters and Michael nailed the Tagliatelle al Ragù again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2022-08-18
2388,2388,130,29,16,2,en,"The Mushroom Swiss Burger from Cooper, Ross and Perkins was soggy by the time it got to us. Not ordering from here again.",2024-11-02
2389,2389,358,39,39,3,en,"Meyer-Carrillo got the order right this time, Cobb Salad was okay, packaging could be better.",2023-03-02
2390,2390,220,40,76,4,en,"Best Chocolate Brownie in the area, hands down. Hawkins PLC never disappoints. Courier was polite and on time.",2023-11-30
2391,2391,252,3,64,3,en,Average experience. Pepperoni was decent but a bit pricey for the portion size.,2023-01-22
2392,2392,243,25,97,1,en,"The Caesar Salad from Hill-Mckay was soggy by the time it got to us. Not ordering from here again. Had to track down the courier ourselves, no updates on the app.",2024-04-25
2393,2393,301,40,45,1,en,"Order was late and the courier never called when they couldn't find our building. Chocolate Brownie was barely warm. Had to track down the courier ourselves, no updates on the app.",2023-06-24
2394,2394,20,32,98,1,en,"Jackson, Bowman and Drake used to be reliable but the last few orders have been late and the Lasagna portion has shrunk.",2023-06-06
2395,2395,43,16,93,4,en,Really happy with this order - Lasagna was fresh and the courier kept us updated the whole way.,2023-11-24
2396,2396,195,48,44,2,en,Order was late and the courier never called when they couldn't find our building. Spaghetti Carbonara was barely warm.,2023-10-26
2397,2397,166,20,71,4,en,"Best Vegan Chili in the area, hands down. Garza-Shea never disappoints.",2024-07-27
2398,2398,211,7,2,4,en,Really happy with this order - Spaghetti Carbonara was fresh and the courier kept us updated the whole way.,2022-05-23
2399,2399,228,5,65,1,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2023-05-24
2400,2400,335,47,7,2,en,The Caesar Salad from Herman-Williams was soggy by the time it got to us. Not ordering from here again.,2023-10-06
2401,2401,90,29,38,5,en,Really happy with this order - Grilled Vegetable Skewers was fresh and the courier kept us updated the whole way.,2022-02-13
2402,2402,57,44,20,4,en,"Five stars. Whitaker-Paul nailed the Tagliatelle al Ragù again, still hot and packed carefully.",2022-08-07
2403,2403,3,25,100,2,en,Wrong items in the bag - we ordered Crème Brûlée and got something else entirely. Refund requested.,2024-09-21
2404,2404,155,12,29,3,en,Average experience. Ravioli Ricotta e Spinaci was decent but a bit pricey for the portion size.,2024-08-08
2405,2405,366,29,90,4,en,"The Grilled Vegetable Skewers from Cooper, Ross and Perkins was excellent and the courier was friendly and quick. Will order again!",2022-04-23
2406,2406,380,39,73,4,en,Fast delivery and the Cobb Salad arrived perfectly hot. Great job Meyer-Carrillo!,2023-04-29
2407,2407,221,2,91,4,en,"Fast delivery and the Dish arrived perfectly hot. Great job Jackson, Walters and Michael!",2024-09-11
2408,2408,279,7,54,1,en,Order was late and the courier never called when they couldn't find our building. Panna Cotta was barely warm.,2022-02-09
2409,2409,360,28,9,1,en,Wrong items in the bag - we ordered Tagliatelle al Ragù and got something else entirely. Refund requested.,2022-04-07
2410,2410,206,33,32,2,en,Wrong items in the bag - we ordered Double Beef Burger and got something else entirely. Refund requested.,2022-05-15
2411,2411,293,12,86,3,en,"The Dish from Cruz, Jackson and Kane was fine, nothing special. Delivery was on time at least.",2023-05-05
2412,2412,286,17,62,5,en,The Dish from Rojas-Tanner was excellent and the courier was friendly and quick. Will order again!,2024-12-01
2413,2413,212,8,72,3,en,Average experience. order was decent but a bit pricey for the portion size.,2022-09-13
2414,2414,69,48,90,2,en,Disappointed with Williams LLC - the Lentil Soup arrived cold and the order took much longer than promised.,2022-01-15
2415,2415,404,1,15,2,en,Order was late and the courier never called when they couldn't find our building. Dish was barely warm.,2024-01-01
2416,2416,156,9,41,2,en,"Disappointed with Lowe, Ewing and Short - the Cheesecake arrived cold and the order took much longer than promised.",2024-08-02
2417,2417,340,31,62,1,en,Order was late and the courier never called when they couldn't find our building. Napolitana was barely warm.,2022-08-24
2418,2418,284,41,81,1,en,"The Dish from Peters, Golden and Ballard was soggy by the time it got to us. Not ordering from here again.",2024-07-31
